date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2015-02-13,sh.000001,3186.8080,3237.1590,3182.7940,3203.8270,26129043712,293017677824.0000,3,0.010354,1,0.958301,,,,,
2015-02-16,sh.000001,3206.1370,3228.8460,3195.8840,3222.3630,22379742976,265950695424.0000,3,0.008864,1,0.578562,,,,,
2015-02-17,sh.000001,3230.8840,3255.7250,3230.7720,3246.9060,22833262336,263340052480.0000,3,0.009043,1,0.761645,,,,,
2015-02-25,sh.000001,3256.4790,3257.2230,3215.5520,3228.8430,23334809344,265143353344.0000,3,0.009236,1,-0.556314,,,,,
2015-02-26,sh.000001,3222.1510,3300.6160,3202.1880,3298.3590,30126387456,334347476992.0000,3,0.011921,1,2.152965,,,,,
2015-02-27,sh.000001,3296.8310,3324.5460,3291.0070,3310.3030,29916371712,335019569152.0000,3,0.011838,1,0.362122,,,,,
2015-03-02,sh.000001,3332.7210,3336.7600,3298.6690,3336.2850,34644567040,410259558400.0000,3,0.013697,1,0.784881,,,,,
2015-03-03,sh.000001,3317.6950,3317.6950,3260.4290,3263.0520,38204461824,441593479168.0000,3,0.015104,1,-2.195044,,,,,
2015-03-04,sh.000001,3264.1820,3286.5880,3250.4840,3279.5330,29363952128,346789769216.0000,3,0.011609,1,0.505078,,,,,
2015-03-05,sh.000001,3264.0850,3266.6380,3221.6660,3248.4760,32066358528,373579997184.0000,3,0.012677,1,-0.946991,,,,,
2015-03-06,sh.000001,3248.0360,3266.9330,3234.5330,3241.1870,28291579136,328344154112.0000,3,0.011173,1,-0.224384,,,,,
2015-03-09,sh.000001,3224.3140,3307.7020,3198.3700,3302.4080,32149543936,359927521280.0000,3,0.012691,1,1.888843,,,,,
2015-03-10,sh.000001,3289.0850,3309.9150,3277.0950,3286.0680,28581757440,329955975168.0000,3,0.011279,1,-0.494786,,,,,
2015-03-11,sh.000001,3289.5940,3325.0540,3278.4710,3290.9000,28298553600,327573065728.0000,3,0.011121,1,0.147039,,,,,
2015-03-12,sh.000001,3314.8130,3360.0540,3300.4880,3349.3230,35729510400,407192391680.0000,3,0.014038,1,1.775292,,,,,
2015-03-13,sh.000001,3359.4880,3391.2550,3352.1500,3372.9110,32841015552,374041423872.0000,3,0.012898,1,0.704258,,,,,
2015-03-16,sh.000001,3391.1580,3449.3050,3377.0870,3449.3050,39913243136,479355310080.0000,3,0.015666,1,2.264929,,,,,
2015-03-17,sh.000001,3469.6030,3504.1230,3459.6940,3502.8470,52093950720,601500659712.0000,3,0.020446,1,1.552255,,,,,
2015-03-18,sh.000001,3510.5010,3577.6620,3503.8530,3577.3010,54521714432,617366990848.0000,3,0.021390,1,2.125531,,,,,
2015-03-19,sh.000001,3576.0190,3600.6840,3546.8440,3582.2710,53734661376,612249694208.0000,3,0.021066,1,0.138931,,,,,
2015-03-20,sh.000001,3587.0840,3632.3380,3569.3800,3617.3180,51666166784,651771977728.0000,3,0.020255,1,0.978349,,,,,
2015-03-23,sh.000001,3640.1040,3688.2490,3635.4850,3687.7280,53606283264,661574619136.0000,3,0.021015,1,1.946467,,,,,
2015-03-24,sh.000001,3692.5690,3715.8730,3600.6980,3691.4100,63955467008,754884734976.0000,3,0.025072,1,0.099842,,,,,
2015-03-25,sh.000001,3680.9530,3693.1510,3634.5590,3660.7270,52188634880,645498916864.0000,3,0.020458,1,-0.831196,,,,,
2015-03-26,sh.000001,3641.9420,3707.3180,3615.0110,3682.0950,48864720384,619515613184.0000,3,0.019138,1,0.583707,,,,,
2015-03-27,sh.000001,3686.1340,3710.4770,3656.8310,3691.0960,40894516480,509298462720.0000,3,0.016017,1,0.244453,,,,,
2015-03-30,sh.000001,3710.6120,3795.9350,3710.6120,3786.5680,56470235392,692125351936.0000,3,0.022085,1,2.586553,,,,,
2015-03-31,sh.000001,3822.9870,3835.5670,3737.0430,3747.8990,56167603712,721294946304.0000,3,0.021965,1,-1.021220,,,,,
2015-04-01,sh.000001,3748.3400,3817.0820,3742.2130,3810.2940,44745831936,592418304000.0000,3,0.017498,1,1.664800,,,,,
2015-04-02,sh.000001,3827.6890,3835.4510,3775.8940,3825.7840,47929967360,632028909568.0000,3,0.018742,1,0.406530,,,,,
2015-04-03,sh.000001,3803.3830,3864.4050,3792.2110,3863.9290,47303331072,635651330048.0000,3,0.018496,1,0.997051,,,,,
2015-04-07,sh.000001,3899.4200,3961.6660,3891.7280,3961.3780,57044753408,746424000512.0000,3,0.022296,1,2.522018,,,,,
2015-04-08,sh.000001,3976.5320,4000.2200,3903.6480,3994.8110,61808541952,839159308288.0000,3,0.024158,1,0.843977,,,,,
2015-04-09,sh.000001,4006.1300,4016.3960,3900.0270,3957.5340,58517682432,816710897664.0000,3,0.022871,1,-0.933138,,,,,
2015-04-10,sh.000001,3947.4920,4040.3480,3929.3190,4034.3100,48428361984,668504174592.0000,3,0.018919,1,1.939999,,,,,
2015-04-13,sh.000001,4072.7230,4128.0720,4057.2930,4121.7150,58981422592,781667344384.0000,3,0.023037,1,2.166536,,,,,
2015-04-14,sh.000001,4125.7820,4168.3460,4091.2570,4135.5650,61068354048,814645190656.0000,3,0.023851,1,0.336028,,,,,
2015-04-15,sh.000001,4135.6480,4175.4940,4069.0070,4084.1630,61300581120,773125881856.0000,3,0.023937,1,-1.242922,,,,,
2015-04-16,sh.000001,4055.9160,4195.3050,4031.2440,4194.8230,55124295680,712082436096.0000,3,0.021522,1,2.709494,,,,,
2015-04-17,sh.000001,4254.7230,4317.2230,4238.9100,4287.2960,70170619904,915633037312.0000,3,0.027396,1,2.204447,,,,,
2015-04-20,sh.000001,4301.3520,4356.0010,4190.6810,4217.0770,85713281024,1147600604260.0000,3,0.033461,1,-1.637833,,,,,
2015-04-21,sh.000001,4212.1850,4294.3750,4188.5690,4293.6230,63447062784,862447783936.0000,3,0.024761,1,1.815141,,,,,
2015-04-22,sh.000001,4304.5970,4400.1920,4297.9510,4398.4950,68030508544,976876961792.0000,3,0.026549,1,2.442508,,,,,
2015-04-23,sh.000001,4414.4850,4444.4100,4358.8430,4414.5080,66734466048,963024928768.0000,3,0.026037,1,0.364049,,,,,
2015-04-24,sh.000001,4355.9510,4416.3750,4318.1190,4393.6860,62855499520,916872937472.0000,3,0.024495,1,-0.471667,,,,,
2015-04-27,sh.000001,4441.9290,4529.7350,4441.9290,4527.3960,67108852224,975242092544.0000,3,0.026148,1,3.043230,,,,,
2015-04-28,sh.000001,4527.6350,4572.3910,4432.9040,4476.2140,76767641600,1061172125700.0000,3,0.029908,1,-1.130498,,,,,
2015-04-29,sh.000001,4446.1190,4499.9450,4398.6390,4476.6200,51983420160,752401784832.0000,3,0.020251,1,0.009076,,,,,
2015-04-30,sh.000001,4483.0130,4507.3440,4441.0540,4441.6550,52672797440,774349213696.0000,3,0.020516,1,-0.781065,,,,,
2015-05-04,sh.000001,4441.3430,4487.5690,4387.4250,4480.4640,49417339904,717540810752.0000,3,0.019236,1,0.873753,,,,,
2015-05-05,sh.000001,4479.8480,4488.8650,4282.2370,4298.7070,57285859584,805566078976.0000,3,0.022290,1,-4.056652,,,,,
2015-05-06,sh.000001,4311.6410,4376.3530,4187.3680,4229.2660,48173299200,716536205312.0000,3,0.018741,1,-1.615391,,,,,
2015-05-07,sh.000001,4197.8960,4213.7640,4108.0090,4112.2140,39456665344,540206292992.0000,3,0.015339,1,-2.767673,,,,,
2015-05-08,sh.000001,4152.9840,4206.8600,4099.0420,4205.9170,39742809344,559648657408.0000,3,0.015444,1,2.278654,,,,,
2015-05-11,sh.000001,4231.2710,4334.8770,4187.8200,4333.5840,48875051520,715246612480.0000,3,0.018982,1,3.035414,,,,,
2015-05-12,sh.000001,4342.3710,4402.3100,4317.9750,4401.2190,52186640896,793463721984.0000,3,0.020238,1,1.560723,,,,,
2015-05-13,sh.000001,4402.3770,4415.6290,4342.4810,4375.7600,51049047552,780754935808.0000,3,0.019787,1,-0.578464,,,,,
2015-05-14,sh.000001,4372.8160,4397.7450,4329.0420,4378.3120,44907793408,669882273792.0000,3,0.017402,1,0.058327,,,,,
2015-05-15,sh.000001,4366.8220,4366.8220,4278.5530,4308.6910,43970619904,665965617152.0000,3,0.016971,1,-1.590135,,,,,
2015-05-18,sh.000001,4277.8950,4324.8260,4260.5090,4283.4910,38005745152,594559492096.0000,3,0.014666,1,-0.584858,,,,,
2015-05-19,sh.000001,4285.7770,4418.4030,4285.7770,4417.5520,43673522432,693812588544.0000,3,0.016850,1,3.129703,,,,,
2015-05-20,sh.000001,4434.9790,4520.5380,4432.2790,4446.2880,51410622208,806080532480.0000,3,0.019821,1,0.650504,,,,,
2015-05-21,sh.000001,4456.4350,4530.4790,4438.2580,4529.4210,46499652096,729080614912.0000,3,0.018015,1,1.869713,,,,,
2015-05-22,sh.000001,4584.9840,4658.2720,4562.9890,4657.5960,65559128832,1007173226500.0000,3,0.025392,1,2.829838,,,,,
2015-05-25,sh.000001,4660.0750,4814.6710,4656.8250,4813.7970,68246139136,1079295627260.0000,3,0.026433,1,3.353676,,,,,
2015-05-26,sh.000001,4854.8500,4911.6850,4779.0750,4910.8970,70489284608,1138509348860.0000,3,0.027290,1,2.017121,,,,,
2015-05-27,sh.000001,4932.8460,4958.1560,4857.0560,4941.7140,68116537856,1116261777410.0000,3,0.026349,1,0.627521,,,,,
2015-05-28,sh.000001,4943.7420,4986.5030,4614.2410,4620.2660,78296461312,1247926026240.0000,3,0.030094,1,-6.504783,,,,,
2015-05-29,sh.000001,4603.4650,4698.1930,4431.5630,4611.7440,61126241024,955365593088.0000,3,0.023482,1,-0.184448,,,,,
2015-06-01,sh.000001,4633.0990,4829.5020,4615.2310,4828.7380,59338903552,934455504896.0000,3,0.022795,1,4.705241,,,,,
2015-06-02,sh.000001,4844.7040,4911.5740,4797.5520,4910.5270,62374809856,998745751552.0000,3,0.023961,1,1.693798,,,,,
2015-06-03,sh.000001,4924.3800,4942.0650,4822.4420,4909.9780,61145383936,1010179936260.0000,3,0.023469,1,-0.011177,,,,,
2015-06-04,sh.000001,4912.9450,4947.9640,4647.4070,4947.1020,67495240192,1052270231550.0000,3,0.025886,1,0.756093,,,,,
2015-06-05,sh.000001,5016.0880,5051.6260,4898.0680,5023.0960,77224079360,1232300670980.0000,3,0.029610,1,1.536134,,,,,
2015-06-08,sh.000001,5045.6940,5146.9490,4997.4810,5131.8810,85503508480,1309924524030.0000,3,0.032780,1,2.165689,,,,,
2015-06-09,sh.000001,5145.9780,5147.4540,5042.9630,5113.5340,72989380608,1150808621060.0000,3,0.027977,1,-0.357504,,,,,
2015-06-10,sh.000001,5049.1960,5164.1620,5001.4890,5106.0360,59696900096,1006428192770.0000,3,0.022862,1,-0.146631,,,,,
2015-06-11,sh.000001,5101.4400,5122.4570,5050.7650,5121.5920,56399052288,974670610432.0000,3,0.021579,1,0.304652,,,,,
2015-06-12,sh.000001,5143.3430,5178.1910,5103.4010,5166.3500,62562785536,1060167438340.0000,3,0.023920,1,0.873914,,,,,
2015-06-15,sh.000001,5174.4180,5176.7940,5048.7420,5062.9930,63780398336,1064991965180.0000,3,0.024382,1,-2.000579,,,,,
2015-06-16,sh.000001,5004.4120,5029.6840,4842.1000,4887.4320,55080140800,895420555264.0000,3,0.021033,1,-3.467535,,,,,
2015-06-17,sh.000001,4890.5510,4983.6580,4767.2160,4967.8980,53710116864,830266748928.0000,3,0.020506,1,1.646382,,,,,
2015-06-18,sh.000001,4942.5200,4966.7670,4780.8730,4785.3560,50744089856,785845075968.0000,3,0.019351,1,-3.674431,,,,,
2015-06-19,sh.000001,4689.9290,4744.0810,4476.5010,4478.3640,45268962560,685458198528.0000,3,0.017263,1,-6.415243,,,,,
2015-06-23,sh.000001,4471.6130,4577.9390,4264.7720,4576.4920,47352612864,693617192960.0000,3,0.018047,1,2.191167,,,,,
2015-06-24,sh.000001,4604.5790,4691.7680,4552.1280,4690.1500,54300370944,815062691840.0000,3,0.020677,1,2.483511,,,,,
2015-06-25,sh.000001,4711.7630,4720.7010,4483.5480,4527.7790,57279753216,865379729408.0000,3,0.021779,1,-3.461960,,,,,
2015-06-26,sh.000001,4399.9330,4456.8960,4139.5300,4192.8740,56521787392,787835744256.0000,3,0.021464,1,-7.396668,,,,,
2015-06-29,sh.000001,4289.7710,4297.4750,3875.0500,4053.0310,67378635008,904271396864.0000,3,0.025578,1,-3.335254,,,,,
2015-06-30,sh.000001,4006.7540,4279.9690,3847.8800,4277.2220,70917664768,941524660224.0000,3,0.026916,1,5.531445,,,,,
2015-07-01,sh.000001,4214.1500,4317.0530,4043.3670,4053.7000,59876942592,838070927360.0000,3,0.022723,1,-5.225873,,,,,
2015-07-02,sh.000001,4058.6240,4080.3870,3795.2530,3912.7670,58601561088,736006856704.0000,3,0.022234,1,-3.476648,,,,,
2015-07-03,sh.000001,3793.7120,3927.1270,3629.5560,3686.9150,54816311040,648054099968.0000,3,0.020796,1,-5.772182,,,,,
2015-07-06,sh.000001,3975.2140,3975.2140,3653.0370,3775.9120,83113930752,943420424192.0000,3,0.031491,1,2.413863,,,,,
2015-07-07,sh.000001,3654.7780,3750.5700,3585.3990,3727.1250,69881868288,776072544256.0000,3,0.026471,1,-1.292062,,,,,
2015-07-08,sh.000001,3467.3990,3599.2530,3421.5250,3507.1920,68035692288,700248338432.0000,3,0.025759,1,-5.900878,,,,,
2015-07-09,sh.000001,3432.4540,3748.4790,3373.5400,3709.3300,65691461120,673310982144.0000,3,0.024862,1,5.763534,,,,,
2015-07-10,sh.000001,3707.4580,3959.2190,3677.4350,3877.8030,58636425472,680434151424.0000,3,0.022178,1,4.541869,,,,,
2015-07-13,sh.000001,3918.9900,4030.1950,3858.6370,3970.3880,64348900608,782430543872.0000,3,0.024336,1,2.387562,,,,,
2015-07-14,sh.000001,3958.3730,4035.4350,3855.5600,3924.4870,67055879936,830074683392.0000,3,0.025353,1,-1.156080,,,,,
2015-07-15,sh.000001,3874.9680,3914.2730,3741.2500,3805.7030,60130132480,700536524800.0000,3,0.022715,1,-3.026744,,,,,
2015-07-16,sh.000001,3758.5040,3877.5140,3688.4410,3823.1760,49225619968,569858936832.0000,3,0.018574,1,0.459130,,,,,
2015-07-17,sh.000001,3831.4200,3994.4770,3814.1470,3957.3520,48172626688,593066979328.0000,3,0.018161,1,3.509543,,,,,
2015-07-20,sh.000001,3948.4210,4021.3250,3927.1210,3992.1100,53910671360,688255569920.0000,3,0.020324,1,0.878316,,,,,
2015-07-21,sh.000001,3939.8980,4041.8190,3912.8010,4017.6750,50428802816,646416846848.0000,3,0.019011,1,0.640387,,,,,
2015-07-22,sh.000001,3996.4270,4042.3380,3960.8640,4026.0450,52073222400,678831919104.0000,3,0.019627,1,0.208326,,,,,
2015-07-23,sh.000001,4022.2680,4132.6120,4019.0380,4123.9230,56358596608,743531876352.0000,3,0.021241,1,2.431119,,,,,
2015-07-24,sh.000001,4124.7550,4184.4490,4044.8310,4070.9080,62742486016,843022069760.0000,3,0.023646,1,-1.285545,,,,,
2015-07-27,sh.000001,3985.5700,4051.1590,3720.4440,3725.5580,55600324608,721298087936.0000,3,0.020911,1,-8.483362,,,,,
2015-07-28,sh.000001,3573.1430,3762.5260,3537.3580,3663.0020,56333004288,685057523712.0000,3,0.021187,1,-1.679108,,,,,
2015-07-29,sh.000001,3689.8250,3792.0720,3612.0640,3789.1680,43435208448,557491965952.0000,3,0.016336,1,3.444334,,,,,
2015-07-30,sh.000001,3773.7880,3844.3740,3685.9560,3705.7660,45794322688,615977922560.0000,3,0.017223,1,-2.201060,,,,,
2015-07-31,sh.000001,3655.6670,3729.5120,3620.1650,3663.7260,35095574528,460472254464.0000,3,0.013199,1,-1.134449,,,,,
2015-08-03,sh.000001,3614.9900,3648.9430,3549.4960,3622.9050,36396873216,445991591936.0000,3,0.013688,1,-1.114195,,,,,
2015-08-04,sh.000001,3621.8550,3757.0290,3601.2890,3756.5450,36290166528,464036241408.0000,3,0.013647,1,3.688750,,,,,
2015-08-05,sh.000001,3745.6460,3782.3520,3676.3900,3694.5730,36642297856,483850276864.0000,3,0.013777,1,-1.649705,,,,,
2015-08-06,sh.000001,3625.5030,3710.5700,3614.7420,3661.5390,27407466240,357515149312.0000,3,0.010303,1,-0.894120,,,,,
2015-08-07,sh.000001,3692.6140,3756.7400,3686.3000,3744.2050,34075718400,445485031424.0000,3,0.012810,1,2.257685,,,,,
2015-08-10,sh.000001,3786.0330,3943.6240,3775.8540,3928.4150,49730432000,652622008320.0000,3,0.018685,1,4.919868,,,,,
2015-08-11,sh.000001,3928.8080,3970.3370,3891.1790,3927.9080,53892346112,712289931264.0000,3,0.020249,1,-0.012908,,,,,
2015-08-12,sh.000001,3881.2280,3937.7720,3871.1360,3886.3200,44268827904,597050257408.0000,3,0.016633,1,-1.058780,,,,,
2015-08-13,sh.000001,3869.9110,3955.7890,3838.1590,3954.5560,43007330304,578685517824.0000,3,0.016156,1,1.755796,,,,,
2015-08-14,sh.000001,3976.4060,4000.6840,3939.8350,3965.3350,46798821632,647466471424.0000,3,0.017579,1,0.272573,,,,,
2015-08-17,sh.000001,3947.8440,3994.5370,3907.3990,3993.6680,46043205888,626327678976.0000,3,0.017293,1,0.714517,,,,,
2015-08-18,sh.000001,3999.1340,4006.3370,3743.3940,3748.1640,54377082112,722467246080.0000,3,0.020423,1,-6.147329,,,,,
2015-08-19,sh.000001,3646.8030,3811.4270,3558.3830,3794.1090,47539623936,599513276416.0000,3,0.017855,1,1.225795,,,,,
2015-08-20,sh.000001,3754.5670,3788.0050,3663.6070,3664.2910,39006305792,501194993664.0000,3,0.014641,1,-3.421564,,,,,
2015-08-21,sh.000001,3609.9590,3652.8370,3490.5400,3507.7440,36992047872,450616483840.0000,3,0.013885,1,-4.272235,,,,,
2015-08-24,sh.000001,3373.4780,3388.3640,3191.8790,3209.9050,33467179264,358818881536.0000,3,0.012531,1,-8.490895,,,,,
2015-08-25,sh.000001,3004.1260,3123.0340,2947.9440,2964.9670,35232510976,358735781888.0000,3,0.013184,1,-7.630692,,,,,
2015-08-26,sh.000001,2980.7940,3092.0410,2850.7130,2927.2880,46669966336,461788983296.0000,3,0.017464,1,-1.270805,,,,,
2015-08-27,sh.000001,2978.0300,3085.4220,2906.4900,3083.5910,40030839808,404289306624.0000,3,0.014979,1,5.339515,,,,,
2015-08-28,sh.000001,3125.2630,3235.8380,3102.9450,3232.3500,44313692928,474631024640.0000,3,0.016582,1,4.824214,,,,,
2015-08-31,sh.000001,3203.5590,3207.8620,3109.1630,3205.9860,39743138304,431068602368.0000,3,0.014858,1,-0.815630,,,,,
2015-09-01,sh.000001,3157.8320,3180.3310,3053.7380,3166.6240,43243246848,420411621376.0000,3,0.016167,1,-1.227768,,,,,
2015-09-02,sh.000001,3027.6780,3194.4850,3019.0870,3160.1670,43817015296,423262355456.0000,3,0.016370,1,-0.203909,,,,,
2015-09-07,sh.000001,3149.3800,3217.5790,3066.3040,3080.4200,29646811392,302689722368.0000,3,0.011074,1,-2.523508,,,,,
2015-09-08,sh.000001,3054.4440,3174.7090,3011.1170,3170.4520,25541546496,263910383616.0000,3,0.009540,1,2.922718,,,,,
2015-09-09,sh.000001,3182.5520,3256.7430,3165.6960,3243.0890,37532797696,412991426560.0000,3,0.014012,1,2.291068,,,,,
2015-09-10,sh.000001,3190.5530,3243.2810,3178.9040,3197.8930,27326176000,299581091840.0000,3,0.010195,1,-1.393611,,,,,
2015-09-11,sh.000001,3189.4790,3223.7620,3163.4490,3200.2340,22455782144,252769468416.0000,3,0.008378,1,0.073199,,,,,
2015-09-14,sh.000001,3221.1650,3229.4820,3049.2300,3114.7980,34663115776,373576802304.0000,3,0.012922,1,-2.669673,,,,,
2015-09-15,sh.000001,3043.8050,3081.7030,2983.9200,3005.1720,24919444480,243904589824.0000,3,0.009290,1,-3.519500,,,,,
2015-09-16,sh.000001,2998.0360,3182.9340,2983.5350,3152.2630,27752452352,281992257536.0000,3,0.010337,1,4.894600,,,,,
2015-09-17,sh.000001,3131.9820,3204.7020,3085.3140,3086.0610,31760289280,337393270784.0000,3,0.011827,1,-2.100100,,,,,
2015-09-18,sh.000001,3100.2800,3122.0480,3070.3350,3097.9170,20917539840,218442428416.0000,3,0.007788,1,0.384200,,,,,
2015-09-21,sh.000001,3072.0940,3159.8830,3060.8560,3156.5400,23989735424,259796672512.0000,3,0.008931,1,1.892300,,,,,
2015-09-22,sh.000001,3161.3180,3213.4760,3152.4800,3185.6190,27478615296,305071325184.0000,3,0.010230,1,0.921200,,,,,
2015-09-23,sh.000001,3137.7230,3164.0410,3104.7440,3115.8880,23632267008,257560035328.0000,3,0.008792,1,-2.188900,,,,,
2015-09-24,sh.000001,3126.4900,3151.1650,3109.6910,3142.6870,21288772352,231369056256.0000,3,0.007916,1,0.860100,,,,,
2015-09-25,sh.000001,3130.8510,3149.9480,3062.9950,3092.3470,23626387200,248971120640.0000,3,0.008782,1,-1.601800,,,,,
2015-09-28,sh.000001,3085.5670,3103.0690,3042.3100,3100.7560,15672752896,166422396928.0000,3,0.005823,1,0.271900,,,,,
2015-09-29,sh.000001,3055.2180,3068.2980,3021.1570,3038.1370,16322267392,169686597632.0000,3,0.006058,1,-2.019500,,,,,
2015-09-30,sh.000001,3052.8410,3073.3000,3039.7420,3052.7810,14664244992,156569198592.0000,3,0.005441,1,0.482000,,,,,
2015-10-08,sh.000001,3156.0750,3172.2810,3133.1270,3143.3570,23427604992,258830340096.0000,3,0.008692,1,2.967000,,,,,
2015-10-09,sh.000001,3146.6440,3192.7170,3137.7880,3183.1520,23485144576,256379113472.0000,3,0.008703,1,1.266000,,,,,
2015-10-12,sh.000001,3193.5400,3318.7140,3188.4060,3287.6620,38629471488,435541020672.0000,3,0.014290,1,3.283200,,,,,
2015-10-13,sh.000001,3262.1560,3298.6260,3253.2490,3293.2300,29715313408,334806097920.0000,3,0.010976,1,0.169400,,,,,
2015-10-14,sh.000001,3280.0200,3307.3150,3256.2530,3262.4410,29507773952,330277519360.0000,3,0.010883,1,-0.934900,,,,,
2015-10-15,sh.000001,3255.0310,3338.2970,3254.3920,3338.0730,31628385024,362565554176.0000,3,0.011665,1,2.318300,,,,,
2015-10-16,sh.000001,3358.2970,3393.0180,3334.8540,3391.3520,39546057472,459447812096.0000,3,0.014578,1,1.596100,,,,,
2015-10-19,sh.000001,3401.6270,3423.4020,3355.5660,3386.7000,37811218432,453303627776.0000,3,0.013936,1,-0.137200,,,,,
2015-10-20,sh.000001,3377.5470,3425.5150,3357.8610,3425.3300,31897375744,383582515200.0000,3,0.011756,1,1.140600,,,,,
2015-10-21,sh.000001,3428.5610,3447.2580,3265.4360,3320.6760,45845542912,518509232128.0000,3,0.016896,1,-3.055300,,,,,
2015-10-22,sh.000001,3292.2910,3373.7760,3282.9930,3368.7390,32373934080,375452024832.0000,3,0.011928,1,1.447400,,,,,
2015-10-23,sh.000001,3377.5480,3422.0220,3360.2180,3412.4340,34737285376,425263087616.0000,3,0.012798,1,1.297100,,,,,
2015-10-26,sh.000001,3448.6490,3457.5170,3402.0000,3429.5810,36556085248,453942505472.0000,3,0.013464,1,0.502500,,,,,
2015-10-27,sh.000001,3409.1370,3441.5650,3332.6160,3434.3360,32817276928,408887226368.0000,3,0.012087,1,0.138600,,,,,
2015-10-28,sh.000001,3417.0100,3439.7580,3367.2310,3375.1960,29352328448,361656184832.0000,3,0.010811,1,-1.722000,,,,,
2015-10-29,sh.000001,3387.7740,3411.7140,3362.5100,3387.3150,23567602688,294508412928.0000,3,0.008681,1,0.359100,,,,,
2015-10-30,sh.000001,3380.2840,3417.2010,3346.5910,3382.5610,24359511808,307266772992.0000,3,0.008972,1,-0.140300,,,,,
2015-11-02,sh.000001,3337.5780,3391.0640,3322.3120,3325.0850,23095112960,286019330048.0000,3,0.008506,1,-1.699200,,,,,
2015-11-03,sh.000001,3330.3160,3346.2750,3302.1840,3316.6950,19289742848,244360564736.0000,3,0.007104,1,-0.252300,,,,,
2015-11-04,sh.000001,3325.6190,3459.6460,3325.6190,3459.6400,33907873024,426104385536.0000,3,0.012488,1,4.309900,,,,,
2015-11-05,sh.000001,3459.2150,3585.6570,3455.5250,3522.8190,55325494784,678674612224.0000,3,0.020376,1,1.826200,,,,,
2015-11-06,sh.000001,3514.4360,3596.3820,3508.8270,3590.0320,42916703232,543282200576.0000,3,0.015804,1,1.907900,,,,,
2015-11-09,sh.000001,3588.4980,3673.7600,3588.4980,3646.8810,50301668096,636184064000.0000,3,0.018516,1,1.583500,,,,,
2015-11-10,sh.000001,3617.3960,3669.5320,3607.8910,3640.4850,42974657536,560055119872.0000,3,0.015819,1,-0.175400,,,,,
2015-11-11,sh.000001,3635.0040,3654.8770,3605.6210,3650.2500,36097265152,467822206976.0000,3,0.013286,1,0.268200,,,,,
2015-11-12,sh.000001,3656.8170,3659.3150,3603.2290,3632.9020,36171760128,482832625664.0000,3,0.013314,1,-0.475300,,,,,
2015-11-13,sh.000001,3600.7640,3632.5560,3564.8090,3580.8390,34587093248,468668657664.0000,3,0.012690,1,-1.433100,,,,,
2015-11-16,sh.000001,3522.4610,3607.6120,3519.4210,3606.9580,27618705664,369421832192.0000,3,0.010132,1,0.729400,,,,,
